purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
T1476,C083,P015,3,2023-09-03 20:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Shoes,Clothing,31.1,93.3
T1477,C089,P003,4,2023-09-04 00:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Keyboard,Electronics,836.83,3347.32
T1478,C050,P011,5,2023-09-04 04:00:00,Store C,Ian Davis,Seattle,2023-05-28,T-Shirt,Clothing,87.89,439.45
T1479,C007,P046,3,2023-09-04 08:00:00,Store C,Diana Miller,Seattle,2023-01-19,Water Bottle,Sports,187.65,562.95
T1480,C022,P030,2,2023-09-04 12:00:00,Store C,Ian Rodriguez,Seattle,2023-03-05,Picture Frame,Home & Garden,253.25,506.5
T1481,C099,P040,2,2023-09-04 16:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Reference Book,Books,48.19,96.38
T1482,C054,P018,1,2023-09-04 20:00:00,Store B,Charlie Singh,San Diego,2023-06-09,Dress,Clothing,90.28,90.28
T1483,C089,P048,2,2023-09-05 00:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Jump Rope,Sports,21.98,43.96
T1484,C081,P002,1,2023-09-05 04:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Mouse,Electronics,725.12,725.12
T1485,C062,P032,1,2023-09-05 08:00:00,Store A,Julia Kim,Portland,2023-07-03,Cookbook,Books,26.36,26.36
T1486,C043,P008,3,2023-09-05 12:00:00,Store B,Kevin Wilson,Seattle,2023-05-07,Webcam,Electronics,1242.77,3728.31
T1487,C029,P022,1,2023-09-05 16:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Blender,Home & Garden,162.15,162.15
T1488,C080,P006,1,2023-09-05 20:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Smartphone,Electronics,94.23,94.23
T1489,C090,P012,4,2023-09-06 00:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Jeans,Clothing,120.1,480.4
T1490,C082,P047,1,2023-09-06 04:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Resistance Bands,Sports,382.56,382.56
T1491,C075,P040,1,2023-09-06 08:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Reference Book,Books,48.19,48.19
T1492,C013,P036,4,2023-09-06 12:00:00,Store A,Laura Davis,San Diego,2023-02-06,Comic Book,Books,31.97,127.88
T1493,C099,P015,2,2023-09-06 16:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Shoes,Clothing,31.1,62.2
T1494,C091,P028,2,2023-09-06 20:00:00,Store C,Alice Davis,Seattle,2023-09-28,Pillow,Home & Garden,22.22,44.44
T1495,C053,P049,1,2023-09-07 00:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Bicycle,Sports,71.3,71.3
T1496,C100,P045,1,2023-09-07 04:00:00,Store C,Eric Davis,Seattle,2023-10-25,Running Shoes,Sports,135.15,135.15
T1497,C080,P018,3,2023-09-07 08:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Dress,Clothing,90.28,270.84
T1498,C078,P002,2,2023-09-07 12:00:00,Store A,Diana Garcia,Seattle,2023-08-20,Mouse,Electronics,725.12,1450.24
T1499,C088,P013,2,2023-09-07 16:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Sweater,Clothing,48.06,96.12
T1500,C092,P045,1,2023-09-07 20:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Running Shoes,Sports,135.15,135.15
T1501,C083,P015,1,2023-09-08 00:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Shoes,Clothing,31.1,31.1
T1502,C031,P020,4,2023-09-08 04:00:00,Store B,George Martinez,San Francisco,2023-04-01,Scarf,Clothing,114.39,457.56
T1503,C058,P029,1,2023-09-08 08:00:00,Store A,Hannah Lee,Seattle,2023-06-21,Candle,Home & Garden,289.35,289.35
T1504,C097,P042,2,2023-09-08 12:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Dumbbells,Sports,283.86,567.72
T1505,C045,P029,1,2023-09-08 16:00:00,Store B,Fiona Wilson,Portland,2023-05-13,Candle,Home & Garden,289.35,289.35
T1506,C062,P003,2,2023-09-08 20:00:00,Store B,Julia Kim,Portland,2023-07-03,Keyboard,Electronics,836.83,1673.66
T1507,C067,P019,4,2023-09-09 00:00:00,Store C,Quinn Martinez,Seattle,2023-07-18,Shorts,Clothing,102.87,411.48
T1508,C068,P003,2,2023-09-09 04:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Keyboard,Electronics,836.83,1673.66
T1509,C080,P014,1,2023-09-09 08:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Jacket,Clothing,100.98,100.98
T1510,C098,P040,2,2023-09-09 12:00:00,Store C,Alice Davis,Portland,2023-10-19,Reference Book,Books,48.19,96.38
T1511,C047,P004,3,2023-09-09 16:00:00,Store C,Bob Garcia,Portland,2023-05-19,Monitor,Electronics,465.48,1396.44
T1512,C029,P011,1,2023-09-09 20:00:00,Store C,Quinn Jackson,San Francisco,2023-03-26,T-Shirt,Clothing,87.89,87.89
T1513,C042,P031,3,2023-09-10 00:00:00,Store C,Diana Lee,San Francisco,2023-05-04,Fiction Novel,Books,37.84,113.52
T1514,C095,P043,2,2023-09-10 04:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Tennis Racket,Sports,311.68,623.36
T1515,C082,P032,3,2023-09-10 08:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Cookbook,Books,26.36,79.08
T1516,C053,P027,2,2023-09-10 12:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Curtains,Home & Garden,37.36,74.72
T1517,C092,P030,1,2023-09-10 16:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Picture Frame,Home & Garden,253.25,253.25
T1518,C094,P043,1,2023-09-10 20:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Tennis Racket,Sports,311.68,311.68
T1519,C093,P002,1,2023-09-11 00:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Mouse,Electronics,725.12,725.12
T1520,C097,P049,4,2023-09-11 04:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Bicycle,Sports,71.3,285.2
T1521,C049,P009,3,2023-09-11 08:00:00,Store C,Patricia Chen,San Francisco,2023-05-25,USB Cable,Electronics,572.28,1716.84
T1522,C089,P028,2,2023-09-11 12:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Pillow,Home & Garden,22.22,44.44
T1523,C069,P031,1,2023-09-11 16:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Fiction Novel,Books,37.84,37.84
T1524,C093,P034,1,2023-09-11 20:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Textbook,Books,16.26,16.26
T1525,C087,P015,3,2023-09-12 00:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Shoes,Clothing,31.1,93.3
T1526,C090,P048,1,2023-09-12 04:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Jump Rope,Sports,21.98,21.98
T1527,C083,P025,1,2023-09-12 08:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Plant Pot,Home & Garden,92.19,92.19
T1528,C039,P036,2,2023-09-12 12:00:00,Store C,Bob Thompson,Los Angeles,2023-04-25,Comic Book,Books,31.97,63.94
T1529,C076,P008,1,2023-09-12 16:00:00,Store C,Teresa Brown,Los Angeles,2023-08-14,Webcam,Electronics,1242.77,1242.77
T1530,C100,P009,1,2023-09-12 20:00:00,Store C,Eric Davis,Seattle,2023-10-25,USB Cable,Electronics,572.28,572.28
T1531,C098,P037,1,2023-09-13 00:00:00,Store B,Alice Davis,Portland,2023-10-19,Travel Guide,Books,38.58,38.58
T1532,C013,P048,1,2023-09-13 04:00:00,Store C,Laura Davis,San Diego,2023-02-06,Jump Rope,Sports,21.98,21.98
T1533,C037,P045,5,2023-09-13 08:00:00,Store C,Eric Chen,Portland,2023-04-19,Running Shoes,Sports,135.15,675.75
T1534,C031,P039,1,2023-09-13 12:00:00,Store C,George Martinez,San Francisco,2023-04-01,Poetry,Books,21.2,21.2
T1535,C087,P032,1,2023-09-13 16:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Cookbook,Books,26.36,26.36
T1536,C092,P017,1,2023-09-13 20:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Socks,Clothing,89.08,89.08
T1537,C044,P035,3,2023-09-14 00:00:00,Store B,Quinn Singh,Sacramento,2023-05-10,Magazine,Books,20.01,60.03
T1538,C073,P037,1,2023-09-14 04:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Travel Guide,Books,38.58,38.58
T1539,C093,P019,2,2023-09-14 08:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Shorts,Clothing,102.87,205.74
T1540,C087,P044,1,2023-09-14 12:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Soccer Ball,Sports,218.51,218.51
T1541,C075,P029,1,2023-09-14 16:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Candle,Home & Garden,289.35,289.35
T1542,C079,P007,1,2023-09-14 20:00:00,Store B,Hannah Patel,Portland,2023-08-23,Headphones,Electronics,104.15,104.15
T1543,C073,P028,3,2023-09-15 00:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Pillow,Home & Garden,22.22,66.66
T1544,C054,P009,3,2023-09-15 04:00:00,Store C,Charlie Singh,San Diego,2023-06-09,USB Cable,Electronics,572.28,1716.84
T1545,C077,P028,1,2023-09-15 08:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Pillow,Home & Garden,22.22,22.22
T1546,C085,P006,2,2023-09-15 12:00:00,Store B,Ian Patel,Portland,2023-09-10,Smartphone,Electronics,94.23,188.46
T1547,C095,P029,4,2023-09-15 16:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Candle,Home & Garden,289.35,1157.4
T1548,C082,P017,1,2023-09-15 20:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Socks,Clothing,89.08,89.08
T1549,C089,P016,3,2023-09-16 00:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Hat,Clothing,26.72,80.16
T1550,C036,P023,1,2023-09-16 04:00:00,Store C,Bob Davis,San Diego,2023-04-16,Vacuum,Home & Garden,107.04,107.04
T1551,C069,P031,4,2023-09-16 08:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Fiction Novel,Books,37.84,151.36
T1552,C003,P003,3,2023-09-16 12:00:00,Store C,Diana Rodriguez,Los Angeles,2023-01-07,Keyboard,Electronics,836.83,2510.49
T1553,C048,P021,4,2023-09-16 16:00:00,Store B,Kevin Singh,San Francisco,2023-05-22,Coffee Maker,Home & Garden,293.12,1172.48
T1554,C087,P026,2,2023-09-16 20:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Rug,Home & Garden,140.11,280.22
T1555,C100,P036,1,2023-09-17 00:00:00,Store B,Eric Davis,Seattle,2023-10-25,Comic Book,Books,31.97,31.97
T1556,C025,P042,4,2023-09-17 04:00:00,Store A,Laura Wilson,San Francisco,2023-03-14,Dumbbells,Sports,283.86,1135.44
T1557,C064,P037,1,2023-09-17 08:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Travel Guide,Books,38.58,38.58
T1558,C091,P022,1,2023-09-17 12:00:00,Store A,Alice Davis,Seattle,2023-09-28,Blender,Home & Garden,162.15,162.15
T1559,C042,P042,2,2023-09-17 16:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Dumbbells,Sports,283.86,567.72
T1560,C076,P012,3,2023-09-17 20:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Jeans,Clothing,120.1,360.3
T1561,C087,P042,4,2023-09-18 00:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Dumbbells,Sports,283.86,1135.44
T1562,C080,P013,1,2023-09-18 04:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Sweater,Clothing,48.06,48.06
T1563,C040,P011,3,2023-09-18 08:00:00,Store A,Laura Jackson,Portland,2023-04-28,T-Shirt,Clothing,87.89,263.67
T1564,C060,P016,2,2023-09-18 12:00:00,Store A,Alice Brown,Portland,2023-06-27,Hat,Clothing,26.72,53.44
T1565,C090,P008,1,2023-09-18 16:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Webcam,Electronics,1242.77,1242.77
T1566,C076,P040,1,2023-09-18 20:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Reference Book,Books,48.19,48.19
T1567,C002,P040,1,2023-09-19 00:00:00,Store C,Teresa Miller,Sacramento,2023-01-04,Reference Book,Books,48.19,48.19
T1568,C089,P045,1,2023-09-19 04:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Running Shoes,Sports,135.15,135.15
T1569,C011,P002,5,2023-09-19 08:00:00,Store B,Michael Rodriguez,Seattle,2023-01-31,Mouse,Electronics,725.12,3625.6
T1570,C088,P030,2,2023-09-19 12:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Picture Frame,Home & Garden,253.25,506.5
T1571,C042,P030,2,2023-09-19 16:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Picture Frame,Home & Garden,253.25,506.5
T1572,C099,P012,5,2023-09-19 20:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Jeans,Clothing,120.1,600.5
T1573,C061,P010,1,2023-09-20 00:00:00,Store A,Rachel Lee,Portland,2023-06-30,Power Bank,Electronics,234.24,234.24
T1574,C057,P044,3,2023-09-20 04:00:00,Store B,Ian Chen,Seattle,2023-06-18,Soccer Ball,Sports,218.51,655.53
T1575,C034,P011,1,2023-09-20 08:00:00,Store A,Quinn Brown,Sacramento,2023-04-10,T-Shirt,Clothing,87.89,87.89
T1576,C055,P015,3,2023-09-20 12:00:00,Store C,Steve Patel,San Francisco,2023-06-12,Shoes,Clothing,31.1,93.3
T1577,C095,P016,1,2023-09-20 16:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Hat,Clothing,26.72,26.72
T1578,C100,P017,4,2023-09-20 20:00:00,Store C,Eric Davis,Seattle,2023-10-25,Socks,Clothing,89.08,356.32
T1579,C061,P026,1,2023-09-21 00:00:00,Store A,Rachel Lee,Portland,2023-06-30,Rug,Home & Garden,140.11,140.11
T1580,C068,P002,1,2023-09-21 04:00:00,Store A,Alice Rodriguez,San Diego,2023-07-21,Mouse,Electronics,725.12,725.12
T1581,C087,P050,3,2023-09-21 08:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Skateboard,Sports,37.31,111.93
T1582,C095,P012,1,2023-09-21 12:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Jeans,Clothing,120.1,120.1
T1583,C079,P026,2,2023-09-21 16:00:00,Store B,Hannah Patel,Portland,2023-08-23,Rug,Home & Garden,140.11,280.22
T1584,C063,P023,1,2023-09-21 20:00:00,Store B,George Davis,San Diego,2023-07-06,Vacuum,Home & Garden,107.04,107.04
T1585,C065,P018,2,2023-09-22 00:00:00,Store B,Patricia Anderson,Portland,2023-07-12,Dress,Clothing,90.28,180.56
T1586,C085,P032,1,2023-09-22 04:00:00,Store A,Ian Patel,Portland,2023-09-10,Cookbook,Books,26.36,26.36
T1587,C002,P049,1,2023-09-22 08:00:00,Store A,Teresa Miller,Sacramento,2023-01-04,Bicycle,Sports,71.3,71.3
T1588,C081,P038,1,2023-09-22 12:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Self-Help,Books,36.41,36.41
T1589,C060,P047,1,2023-09-22 16:00:00,Store C,Alice Brown,Portland,2023-06-27,Resistance Bands,Sports,382.56,382.56
T1590,C091,P003,1,2023-09-22 20:00:00,Store C,Alice Davis,Seattle,2023-09-28,Keyboard,Electronics,836.83,836.83
T1591,C024,P038,1,2023-09-23 00:00:00,Store C,Steve Jackson,Portland,2023-03-11,Self-Help,Books,36.41,36.41
T1592,C079,P003,1,2023-09-23 04:00:00,Store A,Hannah Patel,Portland,2023-08-23,Keyboard,Electronics,836.83,836.83
T1593,C071,P030,1,2023-09-23 08:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Picture Frame,Home & Garden,253.25,253.25
T1594,C082,P001,2,2023-09-23 12:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Laptop,Electronics,102.12,204.24
T1595,C018,P030,3,2023-09-23 16:00:00,Store B,Teresa Miller,San Francisco,2023-02-21,Picture Frame,Home & Garden,253.25,759.75
T1596,C078,P045,1,2023-09-23 20:00:00,Store B,Diana Garcia,Seattle,2023-08-20,Running Shoes,Sports,135.15,135.15
T1597,C077,P032,2,2023-09-24 00:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Cookbook,Books,26.36,52.72
T1598,C077,P028,2,2023-09-24 04:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Pillow,Home & Garden,22.22,44.44
T1599,C080,P021,1,2023-09-24 08:00:00,Store A,Charlie Rodriguez,Seattle,2023-08-26,Coffee Maker,Home & Garden,293.12,293.12
T1600,C084,P046,2,2023-09-24 12:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Water Bottle,Sports,187.65,375.3
T1601,C091,P013,1,2023-09-24 16:00:00,Store C,Alice Davis,Seattle,2023-09-28,Sweater,Clothing,48.06,48.06
T1602,C051,P027,2,2023-09-24 20:00:00,Store B,Fiona Miller,Sacramento,2023-05-31,Curtains,Home & Garden,37.36,74.72
T1603,C092,P036,1,2023-09-25 00:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Comic Book,Books,31.97,31.97
T1604,C072,P007,2,2023-09-25 04:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Headphones,Electronics,104.15,208.3
T1605,C021,P022,2,2023-09-25 08:00:00,Store B,Hannah Brown,San Francisco,2023-03-02,Blender,Home & Garden,162.15,324.3
T1606,C017,P010,1,2023-09-25 12:00:00,Store C,Alice Chen,Portland,2023-02-18,Power Bank,Electronics,234.24,234.24
T1607,C058,P039,1,2023-09-25 16:00:00,Store B,Hannah Lee,Seattle,2023-06-21,Poetry,Books,21.2,21.2
T1608,C090,P015,5,2023-09-25 20:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Shoes,Clothing,31.1,155.5
T1609,C086,P015,1,2023-09-26 00:00:00,Store B,Alice Patel,Portland,2023-09-13,Shoes,Clothing,31.1,31.1
T1610,C090,P004,2,2023-09-26 04:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Monitor,Electronics,465.48,930.96
T1611,C074,P032,4,2023-09-26 08:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,Cookbook,Books,26.36,105.44
T1612,C068,P023,2,2023-09-26 12:00:00,Store A,Alice Rodriguez,San Diego,2023-07-21,Vacuum,Home & Garden,107.04,214.08
T1613,C034,P006,2,2023-09-26 16:00:00,Store A,Quinn Brown,Sacramento,2023-04-10,Smartphone,Electronics,94.23,188.46
T1614,C057,P024,3,2023-09-26 20:00:00,Store B,Ian Chen,Seattle,2023-06-18,Lamp,Home & Garden,241.63,724.89
T1615,C067,P020,3,2023-09-27 00:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Scarf,Clothing,114.39,343.17
T1616,C023,P037,1,2023-09-27 04:00:00,Store B,Eric Chen,Portland,2023-03-08,Travel Guide,Books,38.58,38.58
T1617,C045,P020,1,2023-09-27 08:00:00,Store A,Fiona Wilson,Portland,2023-05-13,Scarf,Clothing,114.39,114.39
T1618,C079,P012,1,2023-09-27 12:00:00,Store B,Hannah Patel,Portland,2023-08-23,Jeans,Clothing,120.1,120.1
T1619,C088,P033,4,2023-09-27 16:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Biography,Books,16.93,67.72
T1620,C100,P028,2,2023-09-27 20:00:00,Store C,Eric Davis,Seattle,2023-10-25,Pillow,Home & Garden,22.22,44.44
T1621,C098,P008,1,2023-09-28 00:00:00,Store C,Alice Davis,Portland,2023-10-19,Webcam,Electronics,1242.77,1242.77
T1622,C082,P001,3,2023-09-28 04:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Laptop,Electronics,102.12,306.36
T1623,C066,P037,1,2023-09-28 08:00:00,Store B,Teresa Davis,San Francisco,2023-07-15,Travel Guide,Books,38.58,38.58
T1624,C082,P022,1,2023-09-28 12:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Blender,Home & Garden,162.15,162.15
T1625,C090,P006,2,2023-09-28 16:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Smartphone,Electronics,94.23,188.46
T1626,C029,P021,1,2023-09-28 20:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Coffee Maker,Home & Garden,293.12,293.12
T1627,C065,P032,3,2023-09-29 00:00:00,Store A,Patricia Anderson,Portland,2023-07-12,Cookbook,Books,26.36,79.08
T1628,C093,P035,1,2023-09-29 04:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Magazine,Books,20.01,20.01
T1629,C063,P015,3,2023-09-29 08:00:00,Store A,George Davis,San Diego,2023-07-06,Shoes,Clothing,31.1,93.3
T1630,C078,P005,2,2023-09-29 12:00:00,Store C,Diana Garcia,Seattle,2023-08-20,Tablet,Electronics,906.71,1813.42
T1631,C079,P046,1,2023-09-29 16:00:00,Store A,Hannah Patel,Portland,2023-08-23,Water Bottle,Sports,187.65,187.65
T1632,C040,P050,5,2023-09-29 20:00:00,Store A,Laura Jackson,Portland,2023-04-28,Skateboard,Sports,37.31,186.55
T1633,C061,P048,2,2023-09-30 00:00:00,Store A,Rachel Lee,Portland,2023-06-30,Jump Rope,Sports,21.98,43.96
T1634,C058,P006,1,2023-09-30 04:00:00,Store B,Hannah Lee,Seattle,2023-06-21,Smartphone,Electronics,94.23,94.23
T1635,C008,P025,1,2023-09-30 08:00:00,Store B,George Brown,San Diego,2023-01-22,Plant Pot,Home & Garden,92.19,92.19
T1636,C008,P046,3,2023-09-30 12:00:00,Store B,George Brown,San Diego,2023-01-22,Water Bottle,Sports,187.65,562.95
T1637,C093,P040,1,2023-09-30 16:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Reference Book,Books,48.19,48.19
T1638,C051,P029,1,2023-09-30 20:00:00,Store C,Fiona Miller,Sacramento,2023-05-31,Candle,Home & Garden,289.35,289.35
T1639,C074,P007,1,2023-10-01 00:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Headphones,Electronics,104.15,104.15
T1640,C054,P040,1,2023-10-01 04:00:00,Store B,Charlie Singh,San Diego,2023-06-09,Reference Book,Books,48.19,48.19
T1641,C098,P013,3,2023-10-01 08:00:00,Store C,Alice Davis,Portland,2023-10-19,Sweater,Clothing,48.06,144.18
T1642,C050,P038,1,2023-10-01 12:00:00,Store B,Ian Davis,Seattle,2023-05-28,Self-Help,Books,36.41,36.41
T1643,C067,P018,1,2023-10-01 16:00:00,Store C,Quinn Martinez,Seattle,2023-07-18,Dress,Clothing,90.28,90.28
T1644,C095,P002,1,2023-10-01 20:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Mouse,Electronics,725.12,725.12
T1645,C093,P008,1,2023-10-02 00:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Webcam,Electronics,1242.77,1242.77
T1646,C040,P011,4,2023-10-02 04:00:00,Store A,Laura Jackson,Portland,2023-04-28,T-Shirt,Clothing,87.89,351.56
T1647,C091,P033,1,2023-10-02 08:00:00,Store C,Alice Davis,Seattle,2023-09-28,Biography,Books,16.93,16.93
T1648,C069,P038,5,2023-10-02 12:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Self-Help,Books,36.41,182.05
T1649,C071,P048,1,2023-10-02 16:00:00,Store C,Ian Anderson,Los Angeles,2023-07-30,Jump Rope,Sports,21.98,21.98
T1650,C032,P027,1,2023-10-02 20:00:00,Store C,Charlie Chen,Seattle,2023-04-04,Curtains,Home & Garden,37.36,37.36
T1651,C021,P020,3,2023-10-03 00:00:00,Store B,Hannah Brown,San Francisco,2023-03-02,Scarf,Clothing,114.39,343.17
T1652,C087,P012,1,2023-10-03 04:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Jeans,Clothing,120.1,120.1
T1653,C072,P043,2,2023-10-03 08:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Tennis Racket,Sports,311.68,623.36
T1654,C067,P031,5,2023-10-03 12:00:00,Store A,Quinn Martinez,Seattle,2023-07-18,Fiction Novel,Books,37.84,189.2
T1655,C087,P027,1,2023-10-03 16:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Curtains,Home & Garden,37.36,37.36
T1656,C089,P032,1,2023-10-03 20:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Cookbook,Books,26.36,26.36
T1657,C036,P010,2,2023-10-04 00:00:00,Store B,Bob Davis,San Diego,2023-04-16,Power Bank,Electronics,234.24,468.48
T1658,C080,P003,1,2023-10-04 04:00:00,Store A,Charlie Rodriguez,Seattle,2023-08-26,Keyboard,Electronics,836.83,836.83
T1659,C032,P045,1,2023-10-04 08:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Running Shoes,Sports,135.15,135.15
T1660,C088,P027,1,2023-10-04 12:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Curtains,Home & Garden,37.36,37.36
T1661,C083,P035,1,2023-10-04 16:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Magazine,Books,20.01,20.01
T1662,C099,P031,3,2023-10-04 20:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Fiction Novel,Books,37.84,113.52
T1663,C019,P015,1,2023-10-05 00:00:00,Store C,Ian Kim,Portland,2023-02-24,Shoes,Clothing,31.1,31.1
T1664,C016,P016,1,2023-10-05 04:00:00,Store B,George Rodriguez,Seattle,2023-02-15,Hat,Clothing,26.72,26.72
T1665,C052,P013,2,2023-10-05 08:00:00,Store C,Charlie Patel,Los Angeles,2023-06-03,Sweater,Clothing,48.06,96.12
T1666,C050,P049,1,2023-10-05 12:00:00,Store A,Ian Davis,Seattle,2023-05-28,Bicycle,Sports,71.3,71.3
T1667,C048,P035,1,2023-10-05 16:00:00,Store B,Kevin Singh,San Francisco,2023-05-22,Magazine,Books,20.01,20.01
T1668,C096,P011,3,2023-10-05 20:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,T-Shirt,Clothing,87.89,263.67
T1669,C048,P021,1,2023-10-06 00:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Coffee Maker,Home & Garden,293.12,293.12
T1670,C051,P011,3,2023-10-06 04:00:00,Store A,Fiona Miller,Sacramento,2023-05-31,T-Shirt,Clothing,87.89,263.67
T1671,C089,P030,3,2023-10-06 08:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Picture Frame,Home & Garden,253.25,759.75
T1672,C068,P048,1,2023-10-06 12:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Jump Rope,Sports,21.98,21.98
T1673,C090,P035,2,2023-10-06 16:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Magazine,Books,20.01,40.02
T1674,C018,P022,1,2023-10-06 20:00:00,Store C,Teresa Miller,San Francisco,2023-02-21,Blender,Home & Garden,162.15,162.15
T1675,C071,P038,1,2023-10-07 00:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Self-Help,Books,36.41,36.41
T1676,C010,P031,3,2023-10-07 04:00:00,Store A,Bob Jackson,Los Angeles,2023-01-28,Fiction Novel,Books,37.84,113.52
T1677,C017,P014,3,2023-10-07 08:00:00,Store B,Alice Chen,Portland,2023-02-18,Jacket,Clothing,100.98,302.94
T1678,C096,P024,1,2023-10-07 12:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Lamp,Home & Garden,241.63,241.63
T1679,C033,P050,2,2023-10-07 16:00:00,Store A,Eric Chen,Seattle,2023-04-07,Skateboard,Sports,37.31,74.62
